stu,skill,crtRatio
2079,54,1.0
288,72,0.5882352941176471
148,56,1.0
135,96,1.0
14,17,0.16666666666666666
3316,57,1.0
31,2,0.5714285714285714
140,20,1.0
1969,86,1.0
258,54,1.0
142,69,0.8
1975,71,0.8
2398,117,0.8461538461538461
272,64,0.9056603773584906
581,93,0.0
267,64,0.8333333333333334
31,114,1.0
715,83,1.0
2399,91,0.5454545454545454
3227,55,1.0
1979,67,0.8
26,102,0.8333333333333334
140,50,1.0
1385,106,0.3333333333333333
1969,116,1.0
904,57,1.0
1374,4,0.0
6,17,0.4
3308,51,1.0
2019,87,0.6
452,2,0.4
187,75,0.4444444444444444
2,8,1.0
1960,18,1.0
1984,97,0.8888888888888888
3291,34,0.75
1962,67,0.8
3316,117,1.0
178,68,0.2
946,54,0.8
3267,96,0.7142857142857143
250,106,0.5714285714285714
3258,40,0.6666666666666666
260,23,0.8571428571428571
579,16,1.0
46,96,0.4583333333333333
435,2,0.4
3328,94,0.88
2158,79,0.0
989,114,0.4444444444444444
3312,77,1.0
544,116,0.0
688,86,1.0
1126,18,0.0
235,0,1.0
269,65,0.7058823529411765
184,56,0.8518518518518519
2137,9,0.0
2141,79,0.0
2922,116,0.0
3286,71,0.7777777777777778
3312,107,1.0
445,74,1.0
53,21,0.6470588235294118
2707,43,0.7777777777777778
1970,7,0.8888888888888888
2031,18,1.0
433,102,1.0
2360,43,0.25
2103,23,0.6
2238,43,0.0
550,74,1.0
3299,71,0.5714285714285714
3295,107,1.0
434,8,0.8461538461538461
441,34,1.0
458,64,1.0
1675,116,0.75
282,23,0.6
1330,8,0.0
3018,18,0.0
2254,95,0.16666666666666666
567,56,0.21428571428571427
202,116,1.0
871,64,0.8125
136,1,0.4489795918367347
36,60,0.6666666666666666
1221,9,1.0
244,95,0.7692307692307693
136,2,0.6666666666666666
1634,9,0.75
64,74,1.0
878,55,1.0
3278,22,0.4
433,44,0.8333333333333334
2100,31,0.5
3265,32,0.5
452,101,0.8571428571428571
388,71,0.625
2025,7,0.9
2027,0,0.8333333333333334
793,65,0.3333333333333333
437,40,0.8333333333333334
140,102,0.6666666666666666
845,100,0.4375
3272,23,1.0
3282,79,1.0
2780,94,0.0
1270,64,0.8181818181818182
811,37,0.6666666666666666
3303,59,0.6842105263157895
529,23,0.0
836,2,0.0
1209,56,0.75
22,98,0.6666666666666666
2350,94,1.0
140,4,0.6666666666666666
841,60,0.5
429,34,0.8333333333333334
542,0,1.0
84,43,1.0
783,56,0.5217391304347826
3271,8,0.3333333333333333
1058,54,0.75
286,52,1.0
1985,106,1.0
2452,86,0.8
2005,15,1.0
842,64,0.2833333333333333
742,18,1.0
2333,94,1.0
1428,37,1.0
3255,53,1.0
165,40,1.0
734,116,1.0
3260,111,1.0
233,1,0.4166666666666667
3320,65,0.7222222222222222
2313,86,1.0
3324,3,0.9166666666666666
916,100,0.0
2103,1,0.0
2070,57,0.75
67,73,1.0
3092,2,0.6
428,9,0.825
449,21,0.10526315789473684
577,8,0.0
2211,9,0.0
2766,34,0.0
522,39,0.6363636363636364
156,94,0.7777777777777778
223,107,0.6
409,75,0.55
1037,44,0.75
257,79,0.65
718,0,1.0
167,45,1.0
1474,31,0.6666666666666666
1680,6,0.6666666666666666
156,18,0.8333333333333334
3202,120,0.75
155,32,0.75
154,39,0.7857142857142857
30,66,1.0
1603,8,0.0
206,107,0.6
29,3,1.0
2074,100,1.0
487,94,1.0
2316,26,1.0
288,65,0.47058823529411764
402,75,0.3333333333333333
260,20,1.0
378,54,1.0
147,38,1.0
937,56,0.5555555555555556
2988,23,1.0
2854,34,0.0
247,72,0.5
259,39,0.7857142857142857
2439,117,0.8
2603,86,0.4444444444444444
1493,81,1.0
268,96,0.8333333333333334
1469,61,0.2222222222222222
2036,87,0.75
3300,96,0.8823529411764706
137,39,0.7857142857142857
159,45,1.0
260,72,0.5714285714285714
2242,64,0.14285714285714285
483,54,1.0
1117,8,0.0
260,50,1.0
3311,92,0.0
441,15,0.6
3315,69,1.0
887,56,0.7647058823529411
253,67,0.5952380952380952
142,45,1.0
584,47,0.75
368,57,1.0
189,9,0.6
21,43,0.8333333333333334
360,9,0.5555555555555556
282,34,0.6666666666666666
243,50,1.0
3306,105,1.0
417,98,0.6666666666666666
3259,0,0.7142857142857143
2820,34,0.75
335,114,1.0
177,64,0.6666666666666666
2185,61,0.9
2371,71,0.0
3326,15,1.0
1971,7,1.0
2634,10,1.0
164,30,0.6666666666666666
65,0,0.8636363636363636
1456,62,0.5
3306,7,1.0
1023,54,1.0
1040,84,1.0
479,96,0.5714285714285714
813,10,1.0
3315,1,1.0
3259,100,0.3076923076923077
3309,15,1.0
71,34,0.6
2078,57,0.8
449,84,1.0
409,56,0.7142857142857143
141,43,1.0
3256,66,0.6
562,79,0.0
3259,60,0.7142857142857143
3306,37,1.0
1040,114,1.0
242,0,0.4782608695652174
548,98,1.0
1476,43,1.0
1104,64,0.0
362,3,0.8
314,50,1.0
415,44,0.9090909090909091
1036,59,0.38461538461538464
2894,1,0.7
346,2,0.3333333333333333
228,2,0.5384615384615384
2050,43,1.0
1290,56,0.8181818181818182
2124,43,0.43478260869565216
545,79,0.75
2492,86,1.0
1682,6,0.75
2082,54,0.6666666666666666
2006,15,0.75
419,9,0.8125
3258,106,0.7368421052631579
79,86,0.5
3158,56,0.9375
87,5,1.0
1241,97,1.0
132,9,0.7333333333333333
2475,86,1.0
2928,3,0.0
3268,106,0.7567567567567568
2232,57,0.0
2836,34,1.0
1217,106,0.5
428,74,1.0
3276,33,1.0
3260,78,0.75
3309,18,0.7
2677,56,0.6666666666666666
3194,21,0.3333333333333333
2572,9,0.625
216,56,0.3333333333333333
189,71,0.4
1254,86,0.8
990,61,0.0
330,1,0.5714285714285714
293,40,1.0
2030,95,1.0
50,10,0.75
3259,33,1.0
2944,18,1.0
3316,100,0.6470588235294118
3266,94,0.8947368421052632
462,37,0.8888888888888888
2361,54,1.0
91,61,1.0
41,46,0.75
162,65,0.9090909090909091
2198,57,0.125
956,31,0.75
1199,73,0.5
2075,100,0.3076923076923077
471,60,0.6666666666666666
916,64,0.45977011494252873
1288,106,0.0
79,7,0.5714285714285714
3266,83,0.3333333333333333
2932,76,1.0
283,2,0.75
868,101,0.4
1090,91,0.5555555555555556
1438,63,1.0
2962,10,0.6
174,3,1.0
2821,3,0.8571428571428571
232,106,0.7142857142857143
613,96,0.8461538461538461
38,98,0.75
2319,1,0.0
2910,18,1.0
3258,31,1.0
1284,66,0.0
1271,106,0.625
288,77,1.0
2101,54,0.75
1648,9,1.0
838,98,1.0
3263,7,0.9230769230769231
729,58,1.0
2246,64,0.5384615384615384
21,98,0.75
2315,95,0.0
3260,110,0.8
733,54,1.0
2865,91,0.0
1312,69,0.8333333333333334
1959,100,0.75
331,34,0.6666666666666666
1877,59,1.0
841,8,1.0
145,61,1.0
3212,61,0.6
3317,116,0.625
1174,10,1.0
53,51,1.0
150,78,0.5
162,79,0.7777777777777778
3277,13,0.6666666666666666
3266,60,0.42105263157894735
161,106,0.8095238095238095
3313,22,0.5
3105,56,0.6923076923076923
136,56,0.8125
2779,10,1.0
1518,106,0.4
2962,56,0.75
1974,39,0.8333333333333334
142,71,0.7777777777777778
154,72,0.5555555555555556
1601,62,0.375
145,50,0.75
2856,23,0.5
1040,51,0.0
149,33,1.0
2197,3,1.0
247,42,0.0
3006,114,1.0
3313,93,1.0
233,20,0.5
485,43,1.0
145,70,0.6764705882352942
2537,73,0.5
2330,94,0.3333333333333333
102,106,0.45454545454545453
1969,1,1.0
3329,61,1.0
578,1,0.5
3281,39,0.9166666666666666
3192,40,0.75
3306,4,0.75
1412,60,1.0
213,56,0.6
132,33,1.0
56,82,0.8571428571428571
829,96,1.0
440,87,0.625
866,64,0.5411764705882353
2084,57,1.0
3314,1,0.37735849056603776
590,44,1.0
139,7,0.8
2180,106,0.4
3264,39,0.9166666666666666
27,117,1.0
430,10,0.7368421052631579
2172,114,0.75
581,79,1.0
3289,4,0.75
31,59,1.0
149,93,1.0
1965,82,0.8571428571428571
473,102,1.0
812,96,1.0
265,65,0.7037037037037037
3321,61,1.0
2227,40,0.2
133,94,0.9
2034,72,0.0
3316,32,1.0
1138,9,0.5
136,59,1.0
3289,34,0.875
179,56,0.6
1601,65,1.0
2172,57,1.0
1153,79,0.4
230,102,0.75
2953,53,0.0
1027,94,1.0
3304,61,1.0
87,2,0.0
811,64,1.0
251,114,0.55
3316,62,1.0
2356,67,0.75
24,40,0.8
1115,23,0.0
1467,106,0.75
155,67,0.8666666666666667
258,106,0.7
99,10,0.5
167,70,0.7333333333333333
1,65,0.8333333333333334
233,75,0.5714285714285714
686,86,1.0
162,114,0.8888888888888888
1915,10,0.631578947368421
811,94,1.0
1333,0,0.5
1281,0,0.9230769230769231
3312,22,1.0
102,59,1.0
783,8,0.7777777777777778
24,70,0.55
2016,40,0.75
833,100,0.9230769230769231
786,56,0.5034013605442177
175,79,0.6666666666666666
3303,58,1.0
2709,9,0.0
353,79,0.1111111111111111
3295,22,1.0
798,106,0.3333333333333333
3266,23,0.6
2352,57,0.625
2388,49,1.0
435,114,0.5714285714285714
3283,50,1.0
927,79,0.1111111111111111
397,64,0.8235294117647058
2944,44,0.7777777777777778
417,92,0.0
3292,67,0.5714285714285714
2688,67,0.0
2930,34,1.0
3286,58,1.0
3303,88,1.0
3275,31,0.8333333333333334
1781,94,0.0
3275,15,1.0
1786,18,0.5
2024,8,0.5
2939,34,1.0
3263,43,1.0
3266,50,1.0
1578,40,1.0
328,3,1.0
3297,59,0.7272727272727273
305,74,0.75
3316,84,0.38095238095238093
1455,64,0.6363636363636364
1097,21,0.5
3168,54,1.0
211,71,0.8333333333333334
3286,88,1.0
291,52,0.0
448,87,0.8
827,10,0.95
1575,62,1.0
2154,0,0.4
1445,9,0.0
2007,8,0.75
2384,39,1.0
2922,34,1.0
65,94,0.875
3283,110,1.0
2031,39,0.8333333333333334
2111,20,0.0
3270,22,1.0
3320,37,0.7
2154,9,0.5714285714285714
186,8,0.5
2019,51,1.0
2116,78,0.0
2531,106,0.42857142857142855
39,100,0.5
1457,58,1.0
1680,106,0.4
1186,83,0.0
3257,116,1.0
150,91,0.7142857142857143
1877,26,0.0
48,94,0.5
2945,23,0.3333333333333333
1330,54,1.0
2111,50,0.5
1437,93,0.4
92,79,0.7272727272727273
1553,34,1.0
2002,51,1.0
230,121,0.14285714285714285
230,2,0.46153846153846156
177,61,1.0
1169,83,0.5
409,18,0.25
1973,8,0.875
1294,91,0.0
148,43,0.9090909090909091
2922,94,1.0
16,57,0.6666666666666666
68,21,1.0
212,59,0.7272727272727273
2096,100,0.0
170,100,0.75
2197,104,0.0
3265,94,0.8333333333333334
415,91,0.8333333333333334
2088,64,0.625
3255,84,0.6363636363636364
3010,23,0.5
3269,20,1.0
2,64,0.4444444444444444
918,8,0.6666666666666666
3278,8,0.35294117647058826
1973,79,1.0
144,106,0.875
385,39,0.7857142857142857
68,51,1.0
149,30,0.25
193,59,1.0
3199,41,0.6
505,54,0.0
3289,59,0.6666666666666666
1516,39,0.0
266,2,0.75
281,57,0.7857142857142857
2213,102,0.0
2438,39,1.0
2993,64,1.0
1278,55,0.0
239,56,0.7142857142857143
156,21,1.0
241,70,0.375
1205,30,0.5714285714285714
2527,30,0.0
1977,51,1.0
165,15,1.0
67,18,1.0
18,66,0.75
1507,75,0.5
2334,57,1.0
240,8,0.6875
2544,61,0.0
1427,84,1.0
153,43,1.0
3328,105,0.25
265,91,1.0
480,18,0.75
703,23,0.0
1423,0,0.5833333333333334
139,21,1.0
156,51,1.0
136,26,0.5
58,54,1.0
140,96,0.9375
1508,39,0.75
544,86,0.6666666666666666
2008,0,0.8888888888888888
1604,39,0.0
2317,57,1.0
585,18,0.0
2435,91,1.0
831,55,1.0
1146,0,0.4827586206896552
2301,102,0.25
265,3,0.8333333333333334
261,51,1.0
164,117,1.0
1183,10,1.0
139,51,1.0
253,15,1.0
262,31,0.5714285714285714
815,57,0.9
159,88,1.0
1809,106,0.6
2737,7,0.0
3323,20,1.0
3297,0,0.41379310344827586
3307,65,0.5
244,51,1.0
147,117,1.0
362,44,0.75
1166,10,1.0
505,56,0.8
3328,78,1.0
139,81,1.0
253,45,1.0
102,26,0.75
188,9,0.08108108108108109
3320,1,0.5
18,91,0.5714285714285714
834,47,0.7857142857142857
252,117,1.0
1260,9,0.65
548,70,0.7142857142857143
259,1,0.6086956521739131
2020,67,0.6666666666666666
3323,50,1.0
227,51,1.0
3311,78,1.0
1352,93,0.0
1272,102,1.0
373,102,0.3333333333333333
454,114,0.0
2959,9,0.75
1372,44,1.0
1036,57,1.0
227,40,0.0
244,111,1.0
781,2,0.0
335,59,1.0
877,96,0.7
542,84,0.0
1470,29,0.0
3287,117,0.75
3197,64,0.4896551724137931
3326,96,0.9130434782608695
2271,104,0.0
550,16,0.0
3290,38,1.0
146,94,0.8181818181818182
2253,56,0.6
3294,108,1.0
57,59,0.3888888888888889
97,64,0.0
1238,102,1.0
1121,9,0.0
2035,40,0.16666666666666666
2014,94,0.0
164,5,0.6666666666666666
2585,86,0.75
3285,10,1.0
3300,8,0.6923076923076923
3273,38,1.0
224,57,0.8461538461538461
1980,23,0.7
247,50,1.0
459,10,0.8
1096,107,0.5
1041,47,0.8
1693,6,0.8
242,39,0.8571428571428571
1326,61,0.0
80,94,0.0
96,102,1.0
428,5,0.8333333333333334
3272,6,1.0
2358,59,1.0
24,47,0.7209302325581395
1237,100,1.0
427,61,1.0
2572,58,0.5
1322,21,0.75
148,23,0.6666666666666666
338,75,0.3333333333333333
748,50,0.0
1977,116,0.75
3277,40,1.0
420,100,0.625
1670,9,0.75
68,18,0.0
2402,94,0.8571428571428571
265,72,0.6
342,71,0.4583333333333333
45,61,0.7142857142857143
416,6,0.75
3287,21,0.8
2090,10,0.19047619047619047
177,88,0.5
2215,2,0.0
87,26,0.8333333333333334
1653,9,0.75
2030,40,1.0
256,7,0.6666666666666666
848,22,0.0
1431,121,0.0
164,54,0.5
282,88,0.0
301,50,1.0
219,71,0.23076923076923078
1772,116,0.4
3278,15,0.6363636363636364
162,10,0.9090909090909091
58,21,0.875
3256,0,1.0
2037,61,0.3333333333333333
1636,9,0.0
66,74,1.0
180,38,1.0
1426,6,1.0
633,84,0.625
1430,76,1.0
52,64,0.6923076923076923
415,32,0.5555555555555556
167,91,0.5
139,18,0.75
175,10,1.0
267,70,0.40816326530612246
2932,21,1.0
174,82,1.0
2693,103,1.0
3255,102,1.0
2315,10,0.0
147,84,0.625
297,40,1.0
3311,59,0.6
1979,23,0.625
2458,9,0.8333333333333334
1983,6,1.0
1510,23,0.75
181,56,0.8
264,56,0.875
45,34,1.0
226,84,0.5882352941176471
272,96,0.7777777777777778
1959,15,0.75
29,79,0.75
252,84,0.5
2531,70,0.0
2037,54,0.8181818181818182
162,6,1.0
38,73,0.0
2073,114,0.0
32,87,0.75
960,32,0.0
356,96,0.875
2441,9,0.8333333333333334
2642,56,0.5
3328,75,0.625
1987,106,1.0
3294,92,0.6666666666666666
1088,106,0.3333333333333333
45,64,1.0
268,69,1.0
2299,102,0.75
1980,58,1.0
263,40,1.0
2072,57,0.7777777777777778
150,64,1.0
3277,92,0.6666666666666666
1455,0,0.6666666666666666
1972,39,0.8333333333333334
159,58,1.0
578,44,0.5
1254,7,0.875
448,82,0.85
3329,110,1.0
1963,58,1.0
27,2,1.0
2281,40,0.0
259,93,0.75
3321,74,1.0
1505,102,1.0
25,86,1.0
2060,86,0.5
3311,105,0.5
133,64,1.0
150,94,1.0
248,6,0.9
461,102,0.75
384,0,0.8333333333333334
255,40,1.0
41,54,1.0
28,94,1.0
142,58,1.0
262,3,0.48
2314,54,1.0
2358,43,0.6666666666666666
2037,9,0.6
146,0,1.0
3318,96,1.0
33,18,1.0
266,7,0.8666666666666667
3284,93,0.6
149,8,1.0
1212,18,0.6666666666666666
79,56,0.8653846153846154
1508,62,0.5384615384615384
2420,117,1.0
2051,61,0.6
11,94,1.0
2055,87,0.0
136,102,1.0
2180,95,0.0
3301,96,1.0
2260,0,0.0
1136,8,0.0
2172,100,1.0
707,95,1.0
1405,91,0.8
1471,61,0.0
1471,102,1.0
142,105,0.5555555555555556
3317,64,1.0
3284,79,0.5625
868,55,0.9166666666666666
3305,92,1.0
137,66,1.0
1433,56,0.42857142857142855
147,18,0.8
2952,34,0.0
7,54,1.0
3158,9,0.0
327,86,0.0
3317,79,0.38461538461538464
553,98,0.75
3297,15,0.75
2327,61,0.2
578,47,1.0
2932,70,0.6
2054,96,1.0
524,39,0.6666666666666666
3300,64,1.0
452,111,1.0
2608,18,0.0
870,64,0.38333333333333336
56,59,0.7142857142857143
268,91,0.6666666666666666
1253,51,1.0
245,74,1.0
251,59,0.8
192,116,0.15384615384615385
3312,71,1.0
136,34,1.0
674,29,1.0
3322,10,0.8333333333333334
86,19,0.5
420,15,0.7142857142857143
235,65,0.3333333333333333
2030,7,0.75
2965,56,0.38461538461538464
201,75,0.0
1457,93,0.2857142857142857
1329,9,0.0
1447,43,0.875
3295,71,1.0
1,0,1.0
265,114,0.8888888888888888
2045,34,1.0
3226,64,0.2
3279,117,0.75
150,116,0.6666666666666666
455,60,0.8333333333333334
532,34,0.0
2289,101,0.16666666666666666
2606,86,0.6923076923076923
434,78,1.0
3271,81,0.0
2029,96,1.0
640,84,0.4482758620689655
2935,7,1.0
1143,0,0.6111111111111112
223,9,0.6818181818181818
434,108,1.0
244,65,0.8571428571428571
448,2,0.8
308,38,1.0
2817,3,1.0
3278,113,0.6923076923076923
2302,102,0.6
2028,64,1.0
2045,94,1.0
414,100,1.0
345,56,0.8181818181818182
343,9,0.17391304347826086
73,62,1.0
1211,64,0.0
82,56,1.0
45,1,0.5
93,100,1.0
2251,57,0.0
3314,57,0.8181818181818182
174,79,0.5
3015,64,0.75
2788,34,0.6
982,106,0.32142857142857145
86,52,1.0
3258,107,0.75
1983,3,0.75
30,57,0.7142857142857143
2667,106,0.0
179,20,1.0
2008,86,1.0
28,1,0.0
2116,64,1.0
2234,57,0.0
829,47,0.7222222222222222
295,10,1.0
711,42,0.0
634,86,0.7857142857142857
1525,23,0.75
1542,94,1.0
56,92,1.0
1098,1,1.0
36,67,0.75
1436,61,1.0
417,40,1.0
173,64,1.0
2027,55,0.8571428571428571
3294,86,0.7272727272727273
3329,77,0.75
161,92,1.0
1730,9,0.6
153,15,0.75
1109,91,0.8333333333333334
3265,39,0.7083333333333334
139,30,0.5652173913043478
282,6,1.0
1981,60,1.0
2099,94,1.0
2665,29,1.0
714,86,0.9090909090909091
3308,78,0.42857142857142855
1140,9,0.2
2427,45,1.0
2349,56,0.8
599,54,0.75
418,57,0.8
1713,9,0.6
198,2,0.4166666666666667
153,86,1.0
2662,51,1.0
3325,13,0.75
3325,54,1.0
1496,81,0.0
164,2,1.0
265,6,1.0
51,20,1.0
2095,54,1.0
1278,0,0.0
2318,34,1.0
150,56,0.8461538461538461
241,15,0.75
2,97,0.5
257,117,0.75
1275,102,0.45454545454545453
385,9,0.5714285714285714
147,2,1.0
449,75,0.7142857142857143
2093,10,0.8
148,77,0.75
1253,65,0.6666666666666666
2078,54,1.0
2136,0,0.46153846153846156
1147,67,0.9090909090909091
460,56,0.6666666666666666
485,21,0.75
157,112,1.0
496,106,1.0
2527,5,0.0
2430,112,1.0
1035,42,0.0
3207,79,1.0
1378,106,0.0
2281,10,0.0
3279,8,0.6666666666666666
1038,50,0.0
451,92,0.6666666666666666
147,32,1.0
143,78,0.7777777777777778
148,107,0.75
497,64,1.0
1208,8,0.8571428571428571
1969,60,0.8333333333333334
2318,94,1.0
140,112,1.0
479,106,1.0
3298,60,0.6
262,88,1.0
1231,10,0.6
2754,23,1.0
827,94,1.0
482,114,1.0
1974,101,0.8
1524,23,1.0
1965,84,1.0
38,21,1.0
261,26,1.0
346,75,0.0
447,79,0.5
2116,102,0.2
1107,106,0.2727272727272727
1268,34,0.0
26,50,1.0
1580,71,0.0
144,84,1.0
267,72,0.3
252,62,1.0
2696,103,0.6666666666666666
1969,79,0.8
1252,96,0.5
3278,38,0.10526315789473684
1625,57,1.0
244,26,1.0
2406,94,1.0
783,96,0.5
1133,0,0.75
3125,0,0.3333333333333333
3295,68,0.0
2300,56,0.35294117647058826
167,72,0.3333333333333333
3287,32,0.75
22,9,0.8
252,92,1.0
3308,45,1.0
3302,59,1.0
256,105,0.3333333333333333
437,83,0.0
3278,68,0.0
710,94,0.8333333333333334
2045,61,0.75
1203,83,0.6666666666666666
2032,101,0.75
2388,32,1.0
458,96,1.0
2825,23,1.0
1470,15,1.0
3316,111,1.0
3315,66,0.3333333333333333
2097,57,0.2727272727272727
2275,15,0.0
235,92,1.0
336,96,1.0
202,107,0.75
3157,56,0.5
1231,56,0.5
2736,21,1.0
194,71,0.5
179,70,0.8421052631578947
3275,91,0.75
474,40,1.0
1122,106,0.9
1041,107,0.8333333333333334
224,94,0.8333333333333334
2032,3,0.75
2150,37,0.0
3319,31,0.8333333333333334
243,67,0.6818181818181818
854,96,0.75
1225,100,0.625
438,77,0.0
3290,13,1.0
3160,94,0.75
1410,100,0.42857142857142855
215,114,1.0
3278,0,0.5
3282,111,1.0
428,38,1.0
1163,83,0.2
3302,31,0.8333333333333334
2034,47,0.7857142857142857
3281,49,1.0
3021,34,0.6
92,5,0.7857142857142857
3290,43,1.0
93,40,1.0
96,47,1.0
1234,37,1.0
269,1,0.391304347826087
1998,44,1.0
445,98,1.0
310,105,0.3333333333333333
133,65,0.8181818181818182
1549,40,0.75
707,79,0.8571428571428571
140,37,0.8888888888888888
1764,9,0.0
550,98,1.0
2657,94,0.0
329,9,0.8
3270,65,1.0
2176,64,0.6666666666666666
1549,70,0.75
659,34,1.0
1214,59,1.0
417,23,0.9
2028,116,0.5714285714285714
2297,106,0.6666666666666666
1928,10,0.8571428571428571
542,114,0.5714285714285714
2560,61,0.0
3277,15,1.0
428,10,0.7083333333333334
293,64,1.0
150,72,0.42857142857142855
2694,63,0.0
548,21,0.3333333333333333
781,56,0.1958762886597938
427,82,0.8333333333333334
2195,73,0.0
143,34,0.9090909090909091
255,23,0.7647058823529411
989,64,0.8
2329,75,0.0
2668,69,0.0
1529,92,0.5
262,25,0.0
2102,1,0.0
2657,26,0.0
2916,23,1.0
1447,51,1.0
3271,2,0.3333333333333333
3260,69,1.0
2698,76,1.0
1049,55,0.9090909090909091
1435,79,1.0
2673,10,1.0
398,94,1.0
268,1,0.21686746987951808
2899,23,1.0
3323,66,0.625
2093,54,1.0
880,100,0.5833333333333334
1502,8,0.4444444444444444
2100,78,0.13333333333333333
503,94,1.0
2123,43,0.8
167,107,1.0
2001,44,1.0
853,60,0.6363636363636364
2572,36,1.0
1968,100,1.0
236,61,0.75
2117,57,0.8
102,56,0.6666666666666666
62,9,1.0
30,87,0.625
163,13,1.0
33,94,0.5
387,8,0.5238095238095238
486,94,1.0
846,54,1.0
3328,20,0.5
163,30,0.5555555555555556
194,96,0.6666666666666666
171,79,1.0
377,54,1.0
2036,65,0.6
2987,23,1.0
2909,34,0.8
584,79,0.0
1049,10,0.0
281,94,0.8333333333333334
1980,3,1.0
417,79,0.8181818181818182
283,86,0.782608695652174
3210,16,0.0
21,47,0.7777777777777778
62,91,0.5714285714285714
1976,67,0.8
2113,94,0.3333333333333333
1437,86,0.8888888888888888
2036,51,0.0
580,39,0.0
2089,74,1.0
1974,47,1.0
465,54,1.0
2772,114,1.0
2315,1,0.4
1606,10,0.0
2420,32,1.0
1056,101,0.3333333333333333
3315,33,1.0
2142,114,0.7058823529411765
3326,77,1.0
898,91,0.5
1481,56,0.375
164,67,0.7307692307692307
2618,117,0.5
444,71,0.5
579,7,0.75
46,56,0.8
2545,86,0.8333333333333334
838,10,0.3
150,69,1.0
3315,22,0.5
3271,7,0.7647058823529411
3309,77,1.0
2537,50,0.8333333333333334
3325,62,0.3333333333333333
2549,83,0.3333333333333333
2071,57,0.8333333333333334
3294,8,0.5517241379310345
239,102,1.0
141,105,1.0
272,9,0.4117647058823529
54,47,0.5882352941176471
3273,114,0.0
2043,102,1.0
2059,28,0.0
34,114,0.8
3315,93,1.0
548,119,0.75
3309,107,1.0
1959,39,0.8333333333333334
139,61,0.8
1435,84,0.75
1628,70,0.8
3260,23,0.9166666666666666
561,96,1.0
79,58,0.6
1036,51,0.4
3288,37,1.0
2166,43,0.2857142857142857
2151,61,0.24
431,114,1.0
448,16,1.0
452,86,1.0
1783,102,0.75
451,23,1.0
2929,23,0.7777777777777778
419,101,0.0
2730,10,1.0
1422,23,0.6666666666666666
459,106,0.3333333333333333
2630,37,0.4
233,77,1.0
2180,43,1.0
1791,34,0.5
38,13,0.6666666666666666
1241,55,1.0
884,61,0.0
3268,18,0.75
2757,23,0.6666666666666666
91,52,0.5
2038,18,0.0
41,21,0.6666666666666666
423,114,1.0
2030,116,0.5
947,61,0.42857142857142855
1447,18,0.0
3276,84,0.25
314,74,1.0
2045,9,1.0
233,107,1.0
2810,91,0.625
3258,33,1.0
3261,23,0.8823529411764706
91,82,0.0
209,116,0.0
3286,94,0.6923076923076923
3284,57,1.0
3261,70,0.6551724137931034
423,10,1.0
289,21,0.0
3291,6,1.0
162,66,0.6
220,59,0.8333333333333334
319,50,0.5714285714285714
2029,55,0.7894736842105263
3258,22,0.75
3287,57,0.8571428571428571
2667,21,0.0
188,2,0.4
2029,101,1.0
418,0,0.5
246,114,0.7
140,65,0.7647058823529411
3274,6,1.0
584,0,0.6666666666666666
3290,78,0.8
235,84,0.6666666666666666
1472,56,0.55
3233,94,0.16666666666666666
475,94,0.6666666666666666
151,9,0.0
73,37,1.0
3258,93,1.0
2667,51,0.0
171,2,0.4
78,95,1.0
330,116,0.38461538461538464
2025,61,1.0
401,0,0.25
140,100,0.7058823529411765
2198,51,0.0
3314,83,0.6666666666666666
3273,78,0.8
54,104,0.5
182,107,1.0
3321,0,0.6
476,106,0.42857142857142855
3262,64,1.0
3276,86,0.8
2016,97,1.0
543,55,1.0
181,45,1.0
40,82,0.0
2228,57,0.8
2339,43,1.0
3294,75,0.6666666666666666
175,18,0.0
175,59,1.0
2008,61,1.0
1992,106,0.0
1273,59,0.6
153,105,0.5333333333333333
3329,22,0.75
178,67,1.0
37,104,0.0
847,56,1.0
858,100,1.0
263,116,0.0
51,2,0.16666666666666666
3327,106,0.546875
2323,65,0.0
1979,72,0.75
281,56,0.5454545454545454
234,57,0.6666666666666666
165,91,0.7894736842105263
2202,94,1.0
1413,21,1.0
1217,102,0.4166666666666667
1982,97,1.0
32,2,0.5
267,88,0.5
1962,72,0.75
833,64,1.0
139,5,0.5652173913043478
99,106,0.36363636363636365
178,114,0.5555555555555556
1284,102,0.8695652173913043
2310,60,0.0
3297,116,0.6
849,32,1.0
3301,8,0.75
2659,18,1.0
141,72,0.75
2964,9,0.6
250,88,0.75
232,40,0.6
1728,54,0.0
157,57,1.0
638,1,0.3611111111111111
253,114,0.5384615384615384
1978,87,1.0
2431,45,1.0
3282,23,0.7142857142857143
829,54,1.0
3278,23,0.3076923076923077
148,93,1.0
1455,79,0.6666666666666666
2633,54,1.0
3263,116,0.6
2758,21,0.0
811,96,1.0
1403,54,1.0
1479,110,0.5
2329,86,0.4230769230769231
262,33,1.0
36,97,0.5714285714285714
2997,10,1.0
148,5,0.8333333333333334
3272,30,0.6470588235294118
3324,26,1.0
263,20,0.8
3313,117,1.0
73,10,0.42857142857142855
1790,60,0.75
2049,57,1.0
560,60,0.625
904,94,1.0
128,74,0.75
307,38,0.3076923076923077
2393,91,0.7777777777777778
3296,43,0.9333333333333333
132,57,1.0
2029,8,0.0
3275,20,0.6
2867,34,1.0
3296,117,1.0
416,38,0.7142857142857143
3080,86,1.0
1281,62,0.9230769230769231
